HOUR,NS
7298,1078.2
7299,1068.1
7300,1074.7
7301,1118.8
7302,1237.8
7303,1324.2
7304,1328.2
7305,1282.5
7306,1265
7307,1255.3
7308,1242.7
7309,1240.9
7310,1206.1
7311,1210.1
7312,1239.3
7313,1273
7314,1281.6
7315,1265.3
7316,1273.7
7317,1235.8
7318,1180.1
7319,1130.1
7320,1087.2
7321,1043.9
7322,1010.7
7323,998.5
7324,1009.1
7325,1056.2
7326,1173.9
7327,1253.1
7328,1239.4
7329,1229.5
7330,1247
7331,1266.2
7332,1271.2
7333,1280.4
7334,1290.5
7335,1281.9
7336,1298.1
7337,1320.4
7338,1327.9
7339,1300.1
7340,1254.4
7341,1178.3
7342,1098
7343,1037.2
7344,991.9
7345,944.3
7346,920.6
7347,896.2
7348,885.4
7349,901.2
7350,945
7351,1011.1
7352,1088.7
7353,1163.9
7354,1210.2
7355,1224.8
7356,1199.1
7357,1191.8
7358,1168.8
7359,1164
7360,1192.3
7361,1230.2
7362,1231.6
7363,1198.1
7364,1174.3
7365,1139.1
7366,1064.1
7367,1021.5
7368,989.7
7369,1000.8
7370,1000.8
7371,984.4
7372,995.8
7373,1014.7
7374,1037.7
7375,1092.3
7376,1167.1
7377,1245
7378,1287.9
7379,1278.4
7380,1264.9
7381,1239
7382,1202.4
7383,1214.6
7384,1253.7
7385,1343.2
7386,1426
7387,1380.5
7388,1352
7389,1310
7390,1258.3
7391,1178.2
7392,1110.9
7393,1069.2
7394,1055.9
7395,1055.6
7396,1097.2
7397,1120.9
7398,1184.3
7399,1329
7400,1361
7401,1353.1
7402,1339.3
7403,1298.8
7404,1289.4
7405,1296.6
7406,1305.2
7407,1308.4
7408,1313.9
7409,1379.2
7410,1448.4
7411,1425.7
7412,1384.1
7413,1336.1
7414,1301.7
7415,1236.1
7416,1210.3
7417,1174.8
7418,1148.5
7419,1109.7
7420,1088.5
7421,1099.7
7422,1139.5
7423,1223.2
7424,1293.8
7425,1329.4
7426,1328.2
7427,1350
7428,1360
7429,1354.6
7430,1337.6
7431,1317.2
7432,1347
7433,1408.3
7434,1465
7435,1426.4
7436,1374.1
7437,1322.7
7438,1245.8
7439,1148.9
7440,1074.8
7441,1015.5
7442,972.9
7443,954.7
7444,958.7
7445,954.7
7446,941.5
7447,1067.7
7448,1173.6
7449,1195.3
7450,1189.2
7451,1174.7
7452,1185.1
7453,1185
7454,1160.1
7455,1157
7456,1172.9
7457,1221.7
7458,1318.7
7459,1302.3
7460,1274.9
7461,1246.5
7462,1205.7
7463,1143.4
7464,1091
7465,1058.7
7466,1019.7
7467,1000.4
7468,983.7
7469,1003.2
7470,1064.7
7471,1189.6
7472,1297.7
7473,1311.7
7474,1298
7475,1289
7476,1242.4
7477,1196
7478,1167.3
7479,1160.6
7480,1178
7481,1246
7482,1329.4
7483,1307
7484,1291.5
7485,1264
7486,1247.5
7487,1226.3
7488,1177.3
7489,1146.8
7490,1119.9
7491,1096.2
7492,1095.6
7493,1112.4
7494,1169.9
7495,1251.5
7496,1352.7
7497,1348.2
7498,1314.8
7499,1274.7
7500,1257.4
7501,1233.1
7502,1201.3
7503,1189.3
7504,1190
7505,1224.9
7506,1308.2
7507,1304.6
7508,1273.7
7509,1232.6
7510,1176.2
7511,1138.4
7512,1111.1
7513,1128.9
7514,1097.7
7515,1055.6
7516,1051.8
7517,1062.7
7518,1090.9
7519,1148.5
7520,1237.1
7521,1332
7522,1391.6
7523,1409
7524,1401.9
7525,1386.4
7526,1352
7527,1318
7528,1310.5
7529,1354.3
7530,1388.7
7531,1359
7532,1372.5
7533,1352.2
7534,1313.6
7535,1251.3
7536,1166
7537,1130.9
7538,1109.8
7539,1091.3
7540,1104.1
7541,1115.3
7542,1148.8
7543,1195.3
7544,1267.6
7545,1367.9
7546,1418.9
7547,1348.2
7548,1321.3
7549,1327.8
7550,1304.1
7551,1278.1
7552,1291.5
7553,1377.9
7554,1470
7555,1434.3
7556,1418
7557,1381.2
7558,1331.8
7559,1258.2
7560,1205
7561,1157
7562,1126.1
7563,1130.5
7564,1105.2
7565,1108.1
7566,1157.7
7567,1256.7
7568,1330.6
7569,1369.2
7570,1394
7571,1401.5
7572,1424.5
7573,1403
7574,1367.1
7575,1354.1
7576,1376.8
7577,1489.1
7578,1558
7579,1528.1
7580,1502.4
7581,1469.2
7582,1442.7
7583,1363.7
7584,1303.5
7585,1265.9
7586,1238.1
7587,1230.6
7588,1238.4
7589,1244
7590,1298.3
7591,1379.6
7592,1467.1
7593,1488.9
7594,1483.9
7595,1466.4
7596,1466.1
7597,1461.1
7598,1453.1
7599,1458
7600,1509.3
7601,1600
7602,1657.6
7603,1625.1
7604,1595.1
7605,1540
7606,1473.2
7607,1359.5
7608,1290.9
7609,1238.5
7610,1180.7
7611,1165.8
7612,1178.4
7613,1185.8
7614,1169.8
7615,1256.5
7616,1376.8
7617,1422.7
7618,1436.3
7619,1434.4
7620,1451.6
7621,1479.5
7622,1486.3
7623,1503.6
7624,1579.1
7625,1696.4
7626,1805.3
7627,1786.9
7628,1766.2
7629,1722.1
7630,1638.4
7631,1536.8
7632,1503.6
7633,1473.6
7634,1493.3
7635,1479.8
7636,1524.7
7637,1543.5
7638,1596.3
7639,1737
7640,1815.4
7641,1787.9
7642,1738.6
7643,1688.9
7644,1637.8
7645,1607.5
7646,1573
7647,1553
7648,1553.9
7649,1584.3
7650,1672.9
7651,1650.5
7652,1625.5
7653,1582.3
7654,1522.4
7655,1448.8
7656,1427.4
7657,1389.2
7658,1413.6
7659,1391.5
7660,1381.3
7661,1390.9
7662,1393.5
7663,1491.4
7664,1553.6
7665,1612.9
7666,1627.5
7667,1638.1
7668,1636.5
7669,1636.2
7670,1691.5
7671,1663.8
7672,1668.6
7673,1731.6
7674,1768.3
7675,1706.3
7676,1642
7677,1575.3
7678,1454.1
7679,1350.3
7680,1326.5
7681,1295.2
7682,1276
7683,1291.5
7684,1283.7
7685,1292.8
7686,1327.6
7687,1394.2
7688,1474.4
7689,1566.7
7690,1568.6
7691,1548.5
7692,1530.1
7693,1497.1
7694,1460.2
7695,1473.3
7696,1503.6
7697,1566.7
7698,1655.4
7699,1612.2
7700,1575.1
7701,1535.5
7702,1486.3
7703,1428.7
7704,1375.9
7705,1323.6
7706,1281.1
7707,1262.8
7708,1261.3
7709,1274.3
7710,1276.3
7711,1297.3
7712,1375
7713,1448.3
7714,1475.8
7715,1469.3
7716,1459.2
7717,1437
7718,1401.5
7719,1361.6
7720,1395.1
7721,1466.6
7722,1557.1
7723,1553.2
7724,1543.6
7725,1504.2
7726,1442.3
7727,1357.1
7728,1277.1
7729,1238
7730,1261.1
7731,1255.4
7732,1262.4
7733,1273.7
7734,1313.6
7735,1430
7736,1515
7737,1531.7
7738,1519.1
7739,1511
7740,1500.6
7741,1502.9
7742,1545.6
7743,1556.4
7744,1568
7745,1618.8
7746,1672.5
7747,1625.2
7748,1586.5
7749,1539.3
7750,1465.9
7751,1377.6
7752,1357.9
7753,1330.5
7754,1320.7
7755,1287.1
7756,1277.4
7757,1285.3
7758,1338.6
7759,1439.2
7760,1480.8
7761,1491.9
7762,1531.8
7763,1528.6
7764,1527.3
7765,1533.9
7766,1519.2
7767,1476.6
7768,1491.5
7769,1557.6
7770,1600.3
7771,1560.1
7772,1523.8
7773,1476.9
7774,1443.1
7775,1396
7776,1353.1
7777,1348
7778,1306.4
7779,1282.8
7780,1271.8
7781,1277.2
7782,1338.6
7783,1484.9
7784,1540.1
7785,1552.8
7786,1538.4
7787,1517.6
7788,1460.8
7789,1443.6
7790,1419.2
7791,1405.4
7792,1448.6
7793,1537.2
7794,1575.1
7795,1527.9
7796,1505.6
7797,1469
7798,1415.5
7799,1347.2
7800,1319.3
7801,1310
7802,1373.5
7803,1373.9
7804,1371.6
7805,1411.1
7806,1485.7
7807,1611.4
7808,1701.9
7809,1723.7
7810,1666.7
7811,1675.8
7812,1682.3
7813,1680.6
7814,1675.3
7815,1690.2
7816,1736.2
7817,1864.4
7818,1941.6
7819,1892.9
7820,1878.1
7821,1851.7
7822,1792
7823,1722
7824,1710.5
7825,1676
7826,1655.6
7827,1630.9
7828,1628.3
7829,1639.7
7830,1685.8
7831,1805
7832,1862
7833,1877.8
7834,1848.7
7835,1842.6
7836,1853.2
7837,1865.1
7838,1841.4
7839,1821.4
7840,1809.4
7841,1851.4
7842,1928.7
7843,1886.9
7844,1873.2
7845,1819.6
7846,1757.8
7847,1683.8
7848,1644.8
7849,1615.2
7850,1561.6
7851,1512.1
7852,1487.4
7853,1482.8
7854,1482.5
7855,1500.4
7856,1569.8
7857,1626.7
7858,1637.7
7859,1601.7
7860,1579.1
7861,1522
7862,1460.5
7863,1432.2
7864,1444.5
7865,1528
7866,1619
7867,1573.2
7868,1542.5
7869,1499.7
7870,1500.5
7871,1432
7872,1359.1
7873,1302.7
7874,1265.8
7875,1205.4
7876,1197.7
7877,1200.8
7878,1223.4
7879,1270.7
7880,1292.4
7881,1350.9
7882,1406.4
7883,1425.7
7884,1445.7
7885,1456.9
7886,1451.5
7887,1462.3
7888,1499.8
7889,1588.1
7890,1647.1
7891,1606.1
7892,1577.4
7893,1534
7894,1452.9
7895,1351.1
7896,1261.2
7897,1198.5
7898,1168.4
7899,1149.6
7900,1167.7
7901,1195.7
7902,1259.5
7903,1404.7
7904,1519.9
7905,1532.4
7906,1502.6
7907,1464.8
7908,1453.7
7909,1441.8
7910,1414.6
7911,1423.8
7912,1459.9
7913,1552.1
7914,1616.9
7915,1577.1
7916,1555.4
7917,1511
7918,1437.2
7919,1345.6
7920,1283.2
7921,1248.5
7922,1213.6
7923,1171.9
7924,1161.2
7925,1177.7
7926,1243.3
7927,1392
7928,1557.8
7929,1578.1
7930,1601.6
7931,1607
7932,1616.4
7933,1629.4
7934,1607.8
7935,1589.5
7936,1624.6
7937,1712.1
7938,1760.3
7939,1701.9
7940,1658.8
7941,1606.5
7942,1528.5
7943,1411.4
7944,1368.8
7945,1323.4
7946,1278.4
7947,1245.7
7948,1220.3
7949,1219.3
7950,1247.7
7951,1372.4
7952,1435.3
7953,1445.7
7954,1431.9
7955,1418.3
7956,1392.3
7957,1388.1
7958,1390.7
7959,1386.5
7960,1413.6
7961,1495
7962,1540.3
7963,1512.4
7964,1493
7965,1490
7966,1472.9
7967,1422.4
7968,1420.7
7969,1386.3
7970,1355.2
7971,1324.3
7972,1308.1
7973,1293.5
7974,1317.5
7975,1424.8
7976,1559.6
7977,1626.9
7978,1618.2
7979,1609.4
7980,1598.7
7981,1599
7982,1569.5
7983,1566.1
7984,1576.8
7985,1619.7
7986,1672.3
7987,1627.9
7988,1639.7
7989,1635.9
7990,1578.2
7991,1502.6
7992,1453.3
7993,1419.3
7994,1374.4
7995,1344.6
7996,1339.6
7997,1347.2
7998,1399.3
7999,1506
8000,1575.3
8001,1595.4
8002,1559.6
8003,1539
8004,1535.6
8005,1530.6
8006,1497.1
8007,1482.7
8008,1501.8
8009,1557.4
8010,1591.8
8011,1556.4
8012,1546.3
8013,1526
8014,1479.2
8015,1432.6
8016,1434.9
8017,1431.08
8018,1382.52
8019,1343.21
8020,1326.22
8021,1330.27
8022,1346.41
8023,1384.33
8024,1448.37
8025,1465.13
8026,1463.37
8027,1468.7
8028,1466.63
8029,1456.75
8030,1440.76
8031,1475.4
8032,1499.52
8033,1577.54
8034,1637.11
8035,1589.59
8036,1545.16
8037,1508.83
8038,1456.44
8039,1393.88
8040,1329.73
8041,1332.57
8042,1330.58
8043,1314.05
8044,1313.25
8045,1318.47
8046,1342.08
8047,1392.44
8048,1441.93
8049,1461.52
8050,1523.9
8051,1542.88
8052,1545.95
8053,1532.06
8054,1506.51
8055,1492.96
8056,1510.57
8057,1605.55
8058,1655.66
8059,1611.68
8060,1586.03
8061,1526.52
8062,1458.36
8063,1417.02
8064,1336.22
8065,1263.3
8066,1257.75
8067,1243.85
8068,1209.93
8069,1206.32
8070,1242.09
8071,1331.6
8072,1432.33
8073,1443.3
8074,1435.23
8075,1378.97
8076,1352.83
8077,1333.7
8078,1274.27
8079,1252.83
8080,1271.63
8081,1355.28
8082,1415.88
8083,1389.82
8084,1368.15
8085,1332.24
8086,1260.78
8087,1173.04
8088,1125.17
8089,1115.54
8090,1155.06
8091,1171.81
8092,1242.44
8093,1272.41
8094,1322.42
8095,1416.51
8096,1492.98
8097,1498.17
8098,1503.48
8099,1518.65
8100,1530.45
8101,1547.98
8102,1576.82
8103,1594.91
8104,1637.44
8105,1724.49
8106,1801.38
8107,1769.97
8108,1753.26
8109,1725.36
8110,1668.21
8111,1583.58
8112,1533.56
8113,1494.68
8114,1470.43
8115,1445.36
8116,1428.63
8117,1435.48
8118,1494.92
8119,1629.14
8120,1719.41
8121,1732.49
8122,1693.74
8123,1662.54
8124,1644.59
8125,1629.94
8126,1596.22
8127,1574.4
8128,1601.98
8129,1658.31
8130,1765.73
8131,1758.77
8132,1773.94
8133,1747.89
8134,1729.89
8135,1653.28
8136,1604.99
8137,1565.24
8138,1528.37
8139,1494.92
8140,1480.63
8141,1483.64
8142,1540.6
8143,1673.39
8144,1774.15
8145,1796.6
8146,1788.43
8147,1771.62
8148,1772.46
8149,1764.48
8150,1727.93
8151,1711.39
8152,1718.9
8153,1762.08
8154,1836.67
8155,1815.74
8156,1793.36
8157,1758.16
8158,1693.61
8159,1595.02
8160,1548.25
8161,1509.5
8162,1512.2
8163,1493.41
8164,1488.67
8165,1505.77
8166,1555.32
8167,1678
8168,1772.47
8169,1718.49
8170,1634.08
8171,1579.59
8172,1566.85
8173,1563.08
8174,1568.67
8175,1576.13
8176,1600.49
8177,1682.45
8178,1743.88
8179,1713.81
8180,1726.49
8181,1677.73
8182,1616.64
8183,1550.96
8184,1515.86
8185,1478.08
8186,1442.47
8187,1416.08
8188,1400.78
8189,1406.86
8190,1432.57
8191,1501.96
8192,1608.58
8193,1702.07
8194,1725.18
8195,1722.96
8196,1705.94
8197,1677.59
8198,1663.78
8199,1650.96
8200,1692.63
8201,1824.6
8202,1905.33
8203,1901.18
8204,1879.12
8205,1846.44
8206,1803.38
8207,1731.57
8208,1662.77
8209,1607.22
8210,1585.08
8211,1576.3
8212,1584.66
8213,1607.44
8214,1644.93
8215,1698.86
8216,1777.84
8217,1838.17
8218,1843.71
8219,1831.52
8220,1801.9
8221,1763.35
8222,1717.5
8223,1692.81
8224,1717.98
8225,1838.69
8226,1949.3
8227,1930.27
8228,1912.72
8229,1873.48
8230,1786.9
8231,1673.28
8232,1567.83
8233,1501.06
8234,1463.66
8235,1450.64
8236,1448.45
8237,1462.92
8238,1500.75
8239,1654.87
8240,1767.01
8241,1782.75
8242,1742.27
8243,1685.15
8244,1666.8
8245,1666.08
8246,1635.58
8247,1616.71
8248,1640.42
8249,1760.95
8250,1897.44
8251,1897.72
8252,1904.55
8253,1880.28
8254,1814.71
8255,1696.05
8256,1651.09
8257,1621.66
8258,1606.47
8259,1601.02
8260,1595.48
8261,1615.17
8262,1680.91
8263,1819.59
8264,1885.61
8265,1873.71
8266,1819.43
8267,1764.89
8268,1711.53
8269,1695.69
8270,1652.21
8271,1619.91
8272,1645.56
8273,1747.58
8274,1832.55
8275,1815.46
8276,1806.05
8277,1784.22
8278,1718.97
8279,1608.5
8280,1572.18
8281,1548.48
8282,1503.88
8283,1502.57
8284,1499.05
8285,1505.6
8286,1572.05
8287,1723.22
8288,1847.11
8289,1851.66
8290,1814.63
8291,1773.53
8292,1752.47
8293,1789.96
8294,1769.68
8295,1767.78
8296,1806.77
8297,1909.32
8298,1985.78
8299,1935.93
8300,1937.12
8301,1914.03
8302,1809.85
8303,1692.97
8304,1651.86
8305,1619.9
8306,1592.97
8307,1575.13
8308,1617.51
8309,1635.4
8310,1669.01
8311,1783.91
8312,1878.22
8313,1872.49
8314,1828.76
8315,1768.77
8316,1722.76
8317,1702.43
8318,1649.88
8319,1628.46
8320,1656.47
8321,1767.2
8322,1874.3
8323,1839.2
8324,1827.5
8325,1840.5
8326,1808.65
8327,1703.06
8328,1653.85
8329,1615.9
8330,1588.88
8331,1619.23
8332,1620.58
8333,1630.02
8334,1682.46
8335,1824.99
8336,1896.77
8337,1892.67
8338,1827.94
8339,1771.96
8340,1733.85
8341,1745.5
8342,1723.31
8343,1667.28
8344,1663.16
8345,1723.31
8346,1821.12
8347,1797.29
8348,1749.5
8349,1702.26
8350,1651.16
8351,1579.39
8352,1528.13
8353,1483.09
8354,1426.47
8355,1373.15
8356,1345.37
8357,1331.98
8358,1341.47
8359,1381.76
8360,1426.84
8361,1469.49
8362,1515.64
8363,1511.63
8364,1509.27
8365,1489.98
8366,1479.83
8367,1467.45
8368,1481.61
8369,1583.68
8370,1669.43
8371,1635.01
8372,1619.59
8373,1583.96
8374,1546.85
8375,1486.76
8376,1421.65
8377,1365.41
8378,1347.96
8379,1333.35
8380,1314.65
8381,1332.61
8382,1364.71
8383,1418.72
8384,1503.01
8385,1575.32
8386,1603.34
8387,1569.1
8388,1543.23
8389,1510.86
8390,1469.13
8391,1447.59
8392,1481.57
8393,1630.39
8394,1750.15
8395,1728.86
8396,1716.67
8397,1682.04
8398,1619.98
8399,1519.01
8400,1430.28
8401,1355.72
8402,1335.75
8403,1318
8404,1311.03
8405,1336.03
8406,1388.97
8407,1526.94
8408,1643.84
8409,1689.59
8410,1706.17
8411,1709.72
8412,1712.86
8413,1706.3
8414,1665.78
8415,1659.74
8416,1673.85
8417,1755.22
8418,1822.79
8419,1776.2
8420,1735.15
8421,1677.75
8422,1628.04
8423,1542.94
8424,1446.92
8425,1407.83
8426,1366.18
8427,1380.24
8428,1369.96
8429,1390.86
8430,1460.49
8431,1583.84
8432,1603.53
8433,1625.51
8434,1658.81
8435,1684.33
8436,1701.49
8437,1730.66
8438,1726.32
8439,1724.24
8440,1746
8441,1819.7
8442,1890.72
8443,1845.24
8444,1786.8
8445,1736.92
8446,1666.76
8447,1563.24
8448,1522.24
8449,1512.96
8450,1480.55
8451,1448.7
8452,1437
8453,1440.64
8454,1496.05
8455,1636.82
8456,1740.56
8457,1769.69
8458,1741.77
8459,1692.35
8460,1676.82
8461,1668.29
8462,1638.39
8463,1624.8
8464,1644.91
8465,1734.05
8466,1858.22
8467,1862.26
8468,1865.05
8469,1870.55
8470,1800.99
8471,1687.96
8472,1630.57
8473,1590.1
8474,1553.4
8475,1520.11
8476,1523
8477,1530.36
8478,1580.24
8479,1696.41
8480,1793.89
8481,1802.06
8482,1745.16
8483,1674.87
8484,1614.08
8485,1603.18
8486,1570.49
8487,1534.68
8488,1559.27
8489,1652.3
8490,1768.96
8491,1754.38
8492,1738.43
8493,1713.57
8494,1655.54
8495,1559.66
8496,1528.32
8497,1473.61
8498,1452.9
8499,1433.94
8500,1430.29
8501,1432.97
8502,1471.58
8503,1579.27
8504,1654.94
8505,1657.87
8506,1638.77
8507,1612.86
8508,1639.4
8509,1631.68
8510,1614.87
8511,1605
8512,1613.4
8513,1654.32
8514,1687.42
8515,1641.58
8516,1596.32
8517,1548.15
8518,1473.78
8519,1384.16
8520,1327.33
8521,1296.57
8522,1241.98
8523,1195.49
8524,1157.12
8525,1143.44
8526,1135.78
8527,1180.85
8528,1240.3
8529,1299.81
8530,1358.65
8531,1384
8532,1391.27
8533,1371.77
8534,1341.9
8535,1319.49
8536,1338.47
8537,1397.87
8538,1470.73
8539,1427.84
8540,1382.69
8541,1347.74
8542,1278.92
8543,1231.45
8544,1204.06
8545,1145.88
8546,1123.57
8547,1119.31
8548,1126.87
8549,1143.58
8550,1183.89
8551,1270.72
8552,1354.51
8553,1471.49
8554,1492.5
8555,1522.74
8556,1513.61
8557,1493.72
8558,1456.53
8559,1422.28
8560,1445.56
8561,1547.86
8562,1667.51
8563,1652.24
8564,1627.59
8565,1622.13
8566,1626.02
8567,1554.38
8568,1478.57
8569,1423.22
8570,1394.85
8571,1390.68
8572,1394.36
8573,1421
8574,1411.82
8575,1464.79
8576,1538.79
8577,1624.21
8578,1699.04
8579,1708.5
8580,1704.03
8581,1692.6
8582,1650.85
8583,1621.41
8584,1612.47
8585,1647.27
8586,1687.76
8587,1627.64
8588,1580.87
8589,1556.77
8590,1532.78
8591,1524.6
8592,1532.01
8593,1511.21
8594,1466.81
8595,1430.08
8596,1420.65
8597,1425.04
8598,1454.85
8599,1519.77
8600,1609.33
8601,1702.78
8602,1736.97
8603,1753.63
8604,1769.29
8605,1767.91
8606,1740.2
8607,1717.5
8608,1725.4
8609,1769.04
8610,1803.36
8611,1763.06
8612,1739.8
8613,1719.99
8614,1691.99
8615,1655.59
8616,1572.29
8617,1555.73
8618,1521.55
8619,1504.92
8620,1512.8
8621,1529.82
8622,1555.94
8623,1621.88
8624,1673.33
8625,1720.74
8626,1739.54
8627,1727.69
8628,1695.75
8629,1650.11
8630,1573.03
8631,1530.79
8632,1532.07
8633,1615.76
8634,1726.05
8635,1731.22
8636,1721.13
8637,1703.92
8638,1647.34
8639,1592.07
8640,1527.04
8641,1478.91
8642,1443.27
8643,1430.47
8644,1455.82
8645,1459
8646,1508.95
8647,1616.6
8648,1696.46
8649,1781.19
8650,1810.23
8651,1816.09
8652,1807.41
8653,1819.96
8654,1789.51
8655,1766.17
8656,1771.17
8657,1837.79
8658,1953.89
8659,1954.32
8660,1914.31
8661,1893.99
8662,1849.8
8663,1783.14
8664,1726.37
8665,1703.27
8666,1665.69
8667,1641.94
8668,1635.33
8669,1639.99
8670,1673.96
8671,1729.43
8672,1760.42
8673,1802.29
8674,1838.13
8675,1820.64
8676,1828.51
8677,1819.73
8678,1782.24
8679,1785.98
8680,1809.35
8681,1852.01
8682,1925.38
8683,1863.02
8684,1797.55
8685,1761.22
8686,1688.64
8687,1589.05
8688,1527.43
8689,1472.06
8690,1434.67
8691,1394
8692,1352.21
8693,1329.35
8694,1324.47
8695,1360.2
8696,1408.82
8697,1448.7
8698,1500.69
8699,1529.06
8700,1531.86
8701,1498.38
8702,1414.96
8703,1408.8
8704,1431.09
8705,1515.08
8706,1591.65
8707,1575.26
8708,1562.06
8709,1572.53
8710,1535.25
8711,1478.72
8712,1422.93
8713,1390.59
8714,1372.46
8715,1375.77
8716,1387.5
8717,1417.25
8718,1464.66
8719,1521.64
8720,1583.51
8721,1683.93
8722,1727.51
8723,1758.97
8724,1767.19
8725,1756.38
8726,1741.18
8727,1723.34
8728,1756.44
8729,1846.55
8730,1945.04
8731,1919.98
8732,1892.4
8733,1859.82
8734,1815.99
8735,1730.33
8736,1661.33
8737,1610.88
8738,1586.54
8739,1582.46
8740,1589.24
8741,1604.29
8742,1654.68
8743,1667.71
8744,1709.48
8745,1758.59
8746,1761.43
8747,1729.63
8748,1685.33
8749,1664.37
8750,1606.89
8751,1563.41
8752,1546.36
8753,1631.65
8754,1745.12
8755,1709.39
8756,1663.51
8757,1607.15
8758,1592.09
8759,1544.34
8760,1553.08
